GO_ID	term	topGO_pvalue	topGO_significant	Wilcoxon_pvalue	Wilcoxon_significant	n_methods_included	n_methods_significant	median_pvalue
GO:0022411	cellular component disassembly	1.0	False	0.329868162584911	False	2	0	0.6649340812924555
GO:0050879	multicellular organismal movement	1.0	False	0.330427294609201	False	2	0	0.6652136473046005
GO:0050881	musculoskeletal movement	1.0	False	0.330427294609201	False	2	0	0.6652136473046005
GO:0050906	detection of stimulus involved in sensory perception	1.0	False	0.330427294609201	False	2	0	0.6652136473046005
GO:0051648	vesicle localization	1.0	False	0.331504445529135	False	2	0	0.6657522227645675
GO:0051649	establishment of localization in cell	0.622843338993389	False	0.709264534662952	False	2	0	0.6660539368281705
GO:0032232	negative regulation of actin filament bundle assembly	1.0	False	0.333978992533111	False	2	0	0.6669894962665555
GO:0008016	regulation of heart contraction	1.0	False	0.334217943156971	False	2	0	0.6671089715784855
GO:0009914	hormone transport	1.0	False	0.334217943156971	False	2	0	0.6671089715784855
GO:0031643	positive regulation of myelination	1.0	False	0.334491691188113	False	2	0	0.6672458455940565
GO:1990806	ligand-gated ion channel signaling pathway	1.0	False	0.336358179831238	False	2	0	0.668179089915619
GO:0071229	cellular response to acid chemical	0.6415471069913457	False	0.695007272062469	False	2	0	0.6682771895269073
GO:1900026	positive regulation of substrate adhesion-dependent cell spreading	0.4163694107166976	False	0.920538147205881	False	2	0	0.6684537789612893
GO:0007566	embryo implantation	0.446041916994831	False	0.890929673735628	False	2	0	0.6684857953652295
GO:1905634	regulation of protein localization to chromatin	1.0	False	0.337618057278071	False	2	0	0.6688090286390355
GO:0040011	locomotion	1.0	False	0.337713512970189	False	2	0	0.6688567564850945
GO:0099173	postsynapse organization	1.0	False	0.338747367493219	False	2	0	0.6693736837466095
GO:1905952	regulation of lipid localization	1.0	False	0.338747367493219	False	2	0	0.6693736837466095
GO:0006778	porphyrin-containing compound metabolic process	1.0	False	0.339746576442844	False	2	0	0.669873288221422
GO:0002828	regulation of type 2 immune response	1.0	False	0.339955124383093	False	2	0	0.6699775621915465
GO:0032501	multicellular organismal process	1.0	False	0.340597838145904	False	2	0	0.670298919072952
GO:0060330	regulation of response to type II interferon	1.0	False	0.340597838145904	False	2	0	0.670298919072952
GO:0070848	response to growth factor	1.0	False	0.340597838145904	False	2	0	0.670298919072952
GO:1903902	positive regulation of viral life cycle	1.0	False	0.340597838145904	False	2	0	0.670298919072952
GO:0042921	nuclear receptor-mediated glucocorticoid signaling pathway	1.0	False	0.340656747284551	False	2	0	0.6703283736422755
GO:0051693	actin filament capping	0.49219519708449	False	0.848537370556893	False	2	0	0.6703662838206915
GO:0035372	protein localization to microtubule	1.0	False	0.341293529401505	False	2	0	0.6706467647007525
GO:0046717	acid secretion	1.0	False	0.341529499164624	False	2	0	0.670764749582312
GO:0150117	positive regulation of cell-substrate junction organization	0.3521942806818869	False	0.989424451349006	False	2	0	0.6708093660154465
GO:0008630	intrinsic apoptotic signaling pathway in response to DNA damage	0.4633403103013205	False	0.87884362065042	False	2	0	0.6710919654758702
GO:0072657	protein localization to membrane	0.6022117981998047	False	0.740014200538828	False	2	0	0.6711129993693163
GO:0042537	benzene-containing compound metabolic process	1.0	False	0.342876286623083	False	2	0	0.6714381433115415
GO:0032373	positive regulation of sterol transport	1.0	False	0.343238352112429	False	2	0	0.6716191760562145
GO:0032376	positive regulation of cholesterol transport	1.0	False	0.343238352112429	False	2	0	0.6716191760562145
GO:0032147	activation of protein kinase activity	1.0	False	0.343315202328442	False	2	0	0.671657601164221
GO:0003206	cardiac chamber morphogenesis	1.0	False	0.344881083980377	False	2	0	0.6724405419901884
GO:0000303	response to superoxide	1.0	False	0.346562215862212	False	2	0	0.673281107931106
GO:0022409	positive regulation of cell-cell adhesion	1.0	False	0.346562215862212	False	2	0	0.673281107931106
GO:0045778	positive regulation of ossification	1.0	False	0.346562215862212	False	2	0	0.673281107931106
GO:0098901	regulation of cardiac muscle cell action potential	1.0	False	0.346562215862212	False	2	0	0.673281107931106
GO:0002757	immune response-activating signaling pathway	1.0	False	0.346986578413599	False	2	0	0.6734932892067995
GO:1901606	alpha-amino acid catabolic process	1.0	False	0.347787704708254	False	2	0	0.673893852354127
GO:0006622	protein targeting to lysosome	0.385114851703767	False	0.962692079899664	False	2	0	0.6739034658017156
GO:0031398	positive regulation of protein ubiquitination	0.7722586670371198	False	0.575564926097623	False	2	0	0.6739117965673713
GO:0030970	retrograde protein transport, ER to cytosol	1.0	False	0.348340031724096	False	2	0	0.674170015862048
GO:0046185	aldehyde catabolic process	1.0	False	0.348340031724096	False	2	0	0.674170015862048
GO:1903513	endoplasmic reticulum to cytosol transport	1.0	False	0.348340031724096	False	2	0	0.674170015862048
GO:0051602	response to electrical stimulus	1.0	False	0.348576557609127	False	2	0	0.6742882788045634
GO:0051384	response to glucocorticoid	0.5497592509823317	False	0.798919323134688	False	2	0	0.6743392870585099
GO:0045815	transcription initiation-coupled chromatin remodeling	1.0	False	0.349403746923295	False	2	0	0.6747018734616475
GO:0031115	negative regulation of microtubule polymerization	1.0	False	0.349851139394813	False	2	0	0.6749255696974065
GO:0051938	L-glutamate import	1.0	False	0.349980828648163	False	2	0	0.6749904143240815
GO:0042790	nucleolar large rRNA transcription by RNA polymerase I	1.0	False	0.350487560180504	False	2	0	0.675243780090252
GO:0043010	camera-type eye development	1.0	False	0.350487560180504	False	2	0	0.675243780090252
GO:0032024	positive regulation of insulin secretion	0.6089160995547745	False	0.74302740804279	False	2	0	0.6759717537987823
GO:0007156	homophilic cell-cell adhesion	0.7514836056467379	False	0.600624076997406	False	2	0	0.676053841322072
GO:0046839	phospholipid dephosphorylation	1.0	False	0.352522996238942	False	2	0	0.676261498119471
GO:0007091	metaphase/anaphase transition of mitotic cell cycle	1.0	False	0.353174263626794	False	2	0	0.676587131813397
GO:2000303	regulation of ceramide biosynthetic process	1.0	False	0.353323715793186	False	2	0	0.676661857896593
GO:0051963	regulation of synapse assembly	0.723668706999612	False	0.629735849169217	False	2	0	0.6767022780844145
GO:0043331	response to dsRNA	1.0	False	0.353684040699982	False	2	0	0.676842020349991
GO:0046688	response to copper ion	1.0	False	0.353684040699982	False	2	0	0.676842020349991
GO:1901673	regulation of mitotic spindle assembly	1.0	False	0.353684040699982	False	2	0	0.676842020349991
GO:1902807	negative regulation of cell cycle G1/S phase transition	1.0	False	0.353850512379018	False	2	0	0.6769252561895089
GO:0002295	T-helper cell lineage commitment	1.0	False	0.355214979589765	False	2	0	0.6776074897948825
GO:0016241	regulation of macroautophagy	1.0	False	0.355214979589765	False	2	0	0.6776074897948825
GO:0043247	telomere maintenance in response to DNA damage	1.0	False	0.355214979589765	False	2	0	0.6776074897948825
GO:0051293	establishment of spindle localization	1.0	False	0.355235618119934	False	2	0	0.6776178090599669
GO:0007043	cell-cell junction assembly	0.8185321964223908	False	0.536801698210221	False	2	0	0.677666947316306
GO:0006939	smooth muscle contraction	1.0	False	0.355437993247098	False	2	0	0.6777189966235491
GO:0042391	regulation of membrane potential	1.0	False	0.355437993247098	False	2	0	0.6777189966235491
GO:0060420	regulation of heart growth	1.0	False	0.355437993247098	False	2	0	0.6777189966235491
GO:0007608	sensory perception of smell	1.0	False	0.357235436745868	False	2	0	0.678617718372934
GO:0001837	epithelial to mesenchymal transition	1.0	False	0.357754146462317	False	2	0	0.6788770732311585
GO:0009394	2'-deoxyribonucleotide metabolic process	1.0	False	0.3585604957538	False	2	0	0.6792802478769
GO:0070431	nucleotide-binding oligomerization domain containing 2 signaling pathway	1.0	False	0.3585604957538	False	2	0	0.6792802478769
GO:0106070	regulation of adenylate cyclase-activating G protein-coupled receptor signaling pathway	1.0	False	0.358695441959288	False	2	0	0.679347720979644
GO:0034644	cellular response to UV	0.6643715326843666	False	0.695262864380245	False	2	0	0.6798171985323058
GO:0075294	positive regulation by symbiont of entry into host	1.0	False	0.360578342454581	False	2	0	0.6802891712272905
GO:0002520	immune system development	1.0	False	0.360683387642171	False	2	0	0.6803416938210856
GO:0050864	regulation of B cell activation	1.0	False	0.360769106542126	False	2	0	0.6803845532710631
GO:1904994	regulation of leukocyte adhesion to vascular endothelial cell	1.0	False	0.360769106542126	False	2	0	0.6803845532710631
GO:0019751	polyol metabolic process	1.0	False	0.361052033524839	False	2	0	0.6805260167624195
GO:0045143	homologous chromosome segregation	1.0	False	0.361052033524839	False	2	0	0.6805260167624195
GO:0070307	lens fiber cell development	1.0	False	0.361052033524839	False	2	0	0.6805260167624195
GO:0014029	neural crest formation	1.0	False	0.361819745751854	False	2	0	0.680909872875927
GO:0021543	pallium development	1.0	False	0.362131791815956	False	2	0	0.6810658959079781
GO:0009067	aspartate family amino acid biosynthetic process	1.0	False	0.362135288225897	False	2	0	0.6810676441129485
GO:0090231	regulation of spindle checkpoint	1.0	False	0.362561919874459	False	2	0	0.6812809599372295
GO:0016126	sterol biosynthetic process	1.0	False	0.362945398943867	False	2	0	0.6814726994719336
GO:0007409	axonogenesis	1.0	False	0.363264553423842	False	2	0	0.681632276711921
GO:0051349	positive regulation of lyase activity	1.0	False	0.363264553423842	False	2	0	0.681632276711921
GO:0099149	regulation of postsynaptic neurotransmitter receptor internalization	1.0	False	0.363264553423842	False	2	0	0.681632276711921
GO:0006352	DNA-templated transcription initiation	1.0	False	0.363392980074709	False	2	0	0.6816964900373546
GO:0098856	intestinal lipid absorption	1.0	False	0.363392980074709	False	2	0	0.6816964900373546
GO:0030178	negative regulation of Wnt signaling pathway	1.0	False	0.363652148078103	False	2	0	0.6818260740390515
GO:0002320	lymphoid progenitor cell differentiation	1.0	False	0.364029181027583	False	2	0	0.6820145905137915
GO:0043062	extracellular structure organization	1.0	False	0.364477292595801	False	2	0	0.6822386462979004
GO:0042491	inner ear auditory receptor cell differentiation	1.0	False	0.364539696215106	False	2	0	0.682269848107553
GO:0071363	cellular response to growth factor stimulus	1.0	False	0.364539696215106	False	2	0	0.682269848107553
GO:1902253	regulation of intrinsic apoptotic signaling pathway by p53 class mediator	1.0	False	0.364880118298352	False	2	0	0.6824400591491759
GO:1900225	regulation of NLRP3 inflammasome complex assembly	1.0	False	0.364971235059966	False	2	0	0.6824856175299829
GO:0002820	negative regulation of adaptive immune response	1.0	False	0.365213850350146	False	2	0	0.682606925175073
GO:0050858	negative regulation of antigen receptor-mediated signaling pathway	1.0	False	0.365222213759454	False	2	0	0.682611106879727
GO:0007127	meiosis I	1.0	False	0.36522843236964	False	2	0	0.68261421618482
GO:0031116	positive regulation of microtubule polymerization	0.3743307121798023	False	0.991439415422929	False	2	0	0.6828850638013657
GO:0010573	vascular endothelial growth factor production	1.0	False	0.365966158065319	False	2	0	0.6829830790326595
GO:0010880	regulation of release of sequestered calcium ion into cytosol by sarcoplasmic reticulum	1.0	False	0.365966158065319	False	2	0	0.6829830790326595
GO:0021953	central nervous system neuron differentiation	1.0	False	0.365966158065319	False	2	0	0.6829830790326595
GO:0032369	negative regulation of lipid transport	1.0	False	0.365966158065319	False	2	0	0.6829830790326595
GO:0045725	positive regulation of glycogen biosynthetic process	1.0	False	0.365966158065319	False	2	0	0.6829830790326595
GO:0061635	regulation of protein complex stability	1.0	False	0.365966158065319	False	2	0	0.6829830790326595
GO:0097696	cell surface receptor signaling pathway via STAT	1.0	False	0.365966158065319	False	2	0	0.6829830790326595
GO:0071526	semaphorin-plexin signaling pathway	0.4649842173144969	False	0.901077768376934	False	2	0	0.6830309928457154
GO:0035025	positive regulation of Rho protein signal transduction	1.0	False	0.36633906302185	False	2	0	0.683169531510925
GO:1901698	response to nitrogen compound	1.0	False	0.36633906302185	False	2	0	0.683169531510925
GO:0043369	CD4-positive or CD8-positive, alpha-beta T cell lineage commitment	1.0	False	0.366383823842116	False	2	0	0.683191911921058
GO:0043373	CD4-positive, alpha-beta T cell lineage commitment	1.0	False	0.366383823842116	False	2	0	0.683191911921058
GO:0032094	response to food	1.0	False	0.366401283429262	False	2	0	0.683200641714631
GO:0070509	calcium ion import	1.0	False	0.366401283429262	False	2	0	0.683200641714631
GO:0071875	adrenergic receptor signaling pathway	1.0	False	0.366401283429262	False	2	0	0.683200641714631
GO:1900087	positive regulation of G1/S transition of mitotic cell cycle	1.0	False	0.366401283429262	False	2	0	0.683200641714631
GO:1903232	melanosome assembly	1.0	False	0.366401283429262	False	2	0	0.683200641714631
GO:0006942	regulation of striated muscle contraction	1.0	False	0.369213311621242	False	2	0	0.684606655810621
GO:0090158	endoplasmic reticulum membrane organization	1.0	False	0.369213311621242	False	2	0	0.684606655810621
GO:0009409	response to cold	1.0	False	0.369612496723268	False	2	0	0.684806248361634
GO:0048268	clathrin coat assembly	1.0	False	0.369756686080312	False	2	0	0.6848783430401559
GO:1902930	regulation of alcohol biosynthetic process	1.0	False	0.369756686080312	False	2	0	0.6848783430401559
GO:0048490	anterograde synaptic vesicle transport	1.0	False	0.370675960167527	False	2	0	0.6853379800837636
GO:0099514	synaptic vesicle cytoskeletal transport	1.0	False	0.370675960167527	False	2	0	0.6853379800837636
GO:0099517	synaptic vesicle transport along microtubule	1.0	False	0.370675960167527	False	2	0	0.6853379800837636
GO:0003351	epithelial cilium movement involved in extracellular fluid movement	1.0	False	0.370779767861486	False	2	0	0.685389883930743
GO:0061436	establishment of skin barrier	1.0	False	0.370779767861486	False	2	0	0.685389883930743
GO:0010171	body morphogenesis	1.0	False	0.371577947464677	False	2	0	0.6857889737323385
GO:0014909	smooth muscle cell migration	1.0	False	0.371577947464677	False	2	0	0.6857889737323385
GO:0042181	ketone biosynthetic process	1.0	False	0.371577947464677	False	2	0	0.6857889737323385
GO:0051058	negative regulation of small GTPase mediated signal transduction	1.0	False	0.371577947464677	False	2	0	0.6857889737323385
GO:0070646	protein modification by small protein removal	1.0	False	0.371577947464677	False	2	0	0.6857889737323385
GO:0000731	DNA synthesis involved in DNA repair	1.0	False	0.371582318060941	False	2	0	0.6857911590304705
GO:0010212	response to ionizing radiation	1.0	False	0.371583278547269	False	2	0	0.6857916392736345
GO:0003094	glomerular filtration	1.0	False	0.371668514873629	False	2	0	0.6858342574368145
GO:0045622	regulation of T-helper cell differentiation	1.0	False	0.372279421290007	False	2	0	0.6861397106450036
GO:0002507	tolerance induction	1.0	False	0.373868399824503	False	2	0	0.6869341999122515
GO:0002823	negative regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains	1.0	False	0.373868399824503	False	2	0	0.6869341999122515
GO:0034110	regulation of homotypic cell-cell adhesion	1.0	False	0.373868399824503	False	2	0	0.6869341999122515
GO:0010586	miRNA metabolic process	1.0	False	0.374013014338681	False	2	0	0.6870065071693405
GO:0009894	regulation of catabolic process	1.0	False	0.374472441699355	False	2	0	0.6872362208496775
GO:0030866	cortical actin cytoskeleton organization	0.446041916994831	False	0.928912886983883	False	2	0	0.687477401989357
GO:0048026	positive regulation of mRNA splicing, via spliceosome	1.0	False	0.37542789414546	False	2	0	0.68771394707273
GO:0009612	response to mechanical stimulus	1.0	False	0.375747221581217	False	2	0	0.6878736107906085
GO:0030278	regulation of ossification	1.0	False	0.375747221581217	False	2	0	0.6878736107906085
GO:0035329	hippo signaling	1.0	False	0.376329273649592	False	2	0	0.688164636824796
GO:0043101	purine-containing compound salvage	1.0	False	0.376329273649592	False	2	0	0.688164636824796
GO:0044818	mitotic G2/M transition checkpoint	1.0	False	0.376737946289621	False	2	0	0.6883689731448105
GO:0007179	transforming growth factor beta receptor signaling pathway	1.0	False	0.377027002854636	False	2	0	0.688513501427318
GO:0042490	mechanoreceptor differentiation	1.0	False	0.377027002854636	False	2	0	0.688513501427318
GO:0035265	organ growth	1.0	False	0.377131523663243	False	2	0	0.6885657618316214
GO:0035872	nucleotide-binding domain, leucine rich repeat containing receptor signaling pathway	1.0	False	0.377131523663243	False	2	0	0.6885657618316214
GO:0050921	positive regulation of chemotaxis	1.0	False	0.377821303844642	False	2	0	0.688910651922321
GO:0009415	response to water	1.0	False	0.378262354633437	False	2	0	0.6891311773167185
GO:0030900	forebrain development	1.0	False	0.378262354633437	False	2	0	0.6891311773167185
GO:0051403	stress-activated MAPK cascade	0.509565823117882	False	0.86887066913802	False	2	0	0.689218246127951
GO:0007281	germ cell development	1.0	False	0.378688070971263	False	2	0	0.6893440354856315
GO:0003203	endocardial cushion morphogenesis	1.0	False	0.378782826285597	False	2	0	0.6893914131427985
GO:0071880	adenylate cyclase-activating adrenergic receptor signaling pathway	1.0	False	0.378782826285597	False	2	0	0.6893914131427985
GO:0050905	neuromuscular process	1.0	False	0.379046684051099	False	2	0	0.6895233420255495
GO:0090288	negative regulation of cellular response to growth factor stimulus	1.0	False	0.379046684051099	False	2	0	0.6895233420255495
GO:2001259	positive regulation of cation channel activity	1.0	False	0.379731920875797	False	2	0	0.6898659604378985
GO:0045981	positive regulation of nucleotide metabolic process	1.0	False	0.379843618695392	False	2	0	0.689921809347696
GO:0098810	neurotransmitter reuptake	1.0	False	0.379843618695392	False	2	0	0.689921809347696
GO:1900544	positive regulation of purine nucleotide metabolic process	1.0	False	0.379843618695392	False	2	0	0.689921809347696
GO:1903318	negative regulation of protein maturation	1.0	False	0.380238498555193	False	2	0	0.6901192492775965
GO:0046320	regulation of fatty acid oxidation	1.0	False	0.380706925277295	False	2	0	0.6903534626386475
GO:0050871	positive regulation of B cell activation	1.0	False	0.380706925277295	False	2	0	0.6903534626386475
GO:0048168	regulation of neuronal synaptic plasticity	1.0	False	0.380999422663609	False	2	0	0.6904997113318045
GO:0086013	membrane repolarization during cardiac muscle cell action potential	1.0	False	0.380999422663609	False	2	0	0.6904997113318045
GO:0016579	protein deubiquitination	1.0	False	0.381377877941489	False	2	0	0.6906889389707445
GO:0034244	negative regulation of transcription elongation by RNA polymerase II	1.0	False	0.38164063947478	False	2	0	0.69082031973739
GO:1905244	regulation of modification of synaptic structure	1.0	False	0.38164063947478	False	2	0	0.69082031973739
GO:0042311	vasodilation	0.4061310653788047	False	0.975516518291615	False	2	0	0.6908237918352098
GO:0044091	membrane biogenesis	1.0	False	0.381689859242356	False	2	0	0.690844929621178
GO:0034764	positive regulation of transmembrane transport	0.5254456172525797	False	0.856583655534655	False	2	0	0.6910146363936174
GO:0034454	microtubule anchoring at centrosome	1.0	False	0.382872941146234	False	2	0	0.691436470573117
GO:0072698	protein localization to microtubule cytoskeleton	1.0	False	0.383920768698903	False	2	0	0.6919603843494515
GO:0062013	positive regulation of small molecule metabolic process	0.7868709879707398	False	0.597487695465433	False	2	0	0.6921793417180864
GO:0002478	antigen processing and presentation of exogenous peptide antigen	1.0	False	0.385316004487058	False	2	0	0.692658002243529
GO:0071312	cellular response to alkaloid	1.0	False	0.385444525840807	False	2	0	0.6927222629204035
GO:0180012	co-transcriptional RNA 3'-end processing, cleavage and polyadenylation pathway	1.0	False	0.385444525840807	False	2	0	0.6927222629204035
GO:0010574	regulation of vascular endothelial growth factor production	1.0	False	0.385653441209718	False	2	0	0.6928267206048591
GO:0042462	eye photoreceptor cell development	1.0	False	0.385653441209718	False	2	0	0.6928267206048591
GO:0044784	metaphase/anaphase transition of cell cycle	1.0	False	0.385653441209718	False	2	0	0.6928267206048591
GO:0060397	growth hormone receptor signaling pathway via JAK-STAT	1.0	False	0.385653441209718	False	2	0	0.6928267206048591
GO:0090314	positive regulation of protein targeting to membrane	1.0	False	0.385653441209718	False	2	0	0.6928267206048591
GO:0046888	negative regulation of hormone secretion	0.5009557520984682	False	0.884766174300948	False	2	0	0.692860963199708
GO:0010421	hydrogen peroxide-mediated programmed cell death	1.0	False	0.386236731491639	False	2	0	0.6931183657458195
GO:0042594	response to starvation	1.0	False	0.386917874597728	False	2	0	0.693458937298864
GO:0048857	neural nucleus development	1.0	False	0.386917874597728	False	2	0	0.693458937298864
GO:2000321	positive regulation of T-helper 17 cell differentiation	1.0	False	0.386917874597728	False	2	0	0.693458937298864
GO:0023056	positive regulation of signaling	1.0	False	0.387234392688063	False	2	0	0.6936171963440315
GO:0071025	RNA surveillance	1.0	False	0.387706447052124	False	2	0	0.6938532235260619
GO:2000106	regulation of leukocyte apoptotic process	1.0	False	0.388067104763928	False	2	0	0.694033552381964
GO:0003382	epithelial cell morphogenesis	1.0	False	0.388095404174522	False	2	0	0.694047702087261
GO:0051174	regulation of phosphorus metabolic process	1.0	False	0.388594264305948	False	2	0	0.6942971321529741
GO:0071295	cellular response to vitamin	1.0	False	0.388594264305948	False	2	0	0.6942971321529741
GO:0006568	L-tryptophan metabolic process	1.0	False	0.38885989815696	False	2	0	0.69442994907848
GO:0060041	retina development in camera-type eye	1.0	False	0.389456025575388	False	2	0	0.694728012787694
GO:0070252	actin-mediated cell contraction	1.0	False	0.389456025575388	False	2	0	0.694728012787694
GO:0071351	cellular response to interleukin-18	1.0	False	0.389456025575388	False	2	0	0.694728012787694
GO:0000075	cell cycle checkpoint signaling	1.0	False	0.39063875549985	False	2	0	0.695319377749925
GO:0002287	alpha-beta T cell activation involved in immune response	1.0	False	0.391795230095034	False	2	0	0.695897615047517
GO:0007173	epidermal growth factor receptor signaling pathway	1.0	False	0.392675865737169	False	2	0	0.6963379328685845
GO:0043467	regulation of generation of precursor metabolites and energy	1.0	False	0.392675865737169	False	2	0	0.6963379328685845
GO:0046889	positive regulation of lipid biosynthetic process	1.0	False	0.392675865737169	False	2	0	0.6963379328685845
GO:0106027	neuron projection organization	1.0	False	0.392675865737169	False	2	0	0.6963379328685845
GO:0070588	calcium ion transmembrane transport	0.7151771062196834	False	0.677826136135456	False	2	0	0.6965016211775696
GO:0007269	neurotransmitter secretion	1.0	False	0.393122348771101	False	2	0	0.6965611743855505
GO:0099643	signal release from synapse	1.0	False	0.393122348771101	False	2	0	0.6965611743855505
GO:0006505	GPI anchor metabolic process	1.0	False	0.393665980272541	False	2	0	0.6968329901362705
GO:0006506	GPI anchor biosynthetic process	1.0	False	0.393665980272541	False	2	0	0.6968329901362705
GO:0180046	GPI anchored protein biosynthesis	1.0	False	0.393665980272541	False	2	0	0.6968329901362705
GO:0051231	spindle elongation	1.0	False	0.393697292350176	False	2	0	0.696848646175088
GO:0033574	response to testosterone	1.0	False	0.393945423873418	False	2	0	0.6969727119367091
GO:0097485	neuron projection guidance	1.0	False	0.393945423873418	False	2	0	0.6969727119367091
GO:0072337	modified amino acid transport	1.0	False	0.394271431823431	False	2	0	0.6971357159117155
GO:0002824	positive regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains	1.0	False	0.394887926777036	False	2	0	0.697443963388518
GO:0003229	ventricular cardiac muscle tissue development	1.0	False	0.397224152984254	False	2	0	0.698612076492127
GO:0009113	purine nucleobase biosynthetic process	1.0	False	0.397329213161292	False	2	0	0.698664606580646
GO:0032608	interferon-beta production	1.0	False	0.397329213161292	False	2	0	0.698664606580646
GO:0032648	regulation of interferon-beta production	1.0	False	0.397329213161292	False	2	0	0.698664606580646
GO:0045745	positive regulation of G protein-coupled receptor signaling pathway	1.0	False	0.397329213161292	False	2	0	0.698664606580646
GO:0046512	sphingosine biosynthetic process	1.0	False	0.397329213161292	False	2	0	0.698664606580646
GO:0046520	sphingoid biosynthetic process	1.0	False	0.397329213161292	False	2	0	0.698664606580646
GO:0072529	pyrimidine-containing compound catabolic process	1.0	False	0.397329213161292	False	2	0	0.698664606580646
GO:1902895	positive regulation of miRNA transcription	0.5425520890583637	False	0.85637228038122	False	2	0	0.6994621847197919
GO:0005978	glycogen biosynthetic process	0.446041916994831	False	0.953746254516035	False	2	0	0.699894085755433
GO:0003272	endocardial cushion formation	1.0	False	0.39980534162772	False	2	0	0.69990267081386
GO:0045598	regulation of fat cell differentiation	1.0	False	0.400414870768987	False	2	0	0.7002074353844935
GO:0035459	vesicle cargo loading	1.0	False	0.400537325963028	False	2	0	0.700268662981514
GO:0015909	long-chain fatty acid transport	1.0	False	0.401300003675408	False	2	0	0.700650001837704
GO:0033173	calcineurin-NFAT signaling cascade	1.0	False	0.401300003675408	False	2	0	0.700650001837704
GO:0000022	mitotic spindle elongation	1.0	False	0.401753313826495	False	2	0	0.7008766569132475
GO:0003170	heart valve development	1.0	False	0.401753313826495	False	2	0	0.7008766569132475
GO:0033500	carbohydrate homeostasis	1.0	False	0.401753313826495	False	2	0	0.7008766569132475
GO:0045762	positive regulation of adenylate cyclase activity	1.0	False	0.401753313826495	False	2	0	0.7008766569132475
GO:0070169	positive regulation of biomineral tissue development	1.0	False	0.401787370788277	False	2	0	0.7008936853941385
GO:1901298	regulation of hydrogen peroxide-mediated programmed cell death	1.0	False	0.402886824906357	False	2	0	0.7014434124531785
GO:0051653	spindle localization	1.0	False	0.402909915644601	False	2	0	0.7014549578223005
GO:0019080	viral gene expression	1.0	False	0.402964245667141	False	2	0	0.7014821228335705
GO:0019856	pyrimidine nucleobase biosynthetic process	1.0	False	0.402964245667141	False	2	0	0.7014821228335705
GO:0043266	regulation of potassium ion transport	1.0	False	0.402965868963793	False	2	0	0.7014829344818965
GO:0010824	regulation of centrosome duplication	1.0	False	0.403869546142536	False	2	0	0.701934773071268
GO:0046459	short-chain fatty acid metabolic process	1.0	False	0.405815953244648	False	2	0	0.702907976622324
GO:0051262	protein tetramerization	0.4148255857135715	False	0.991223996084444	False	2	0	0.7030247908990077
GO:0016338	calcium-independent cell-cell adhesion	1.0	False	0.406316939209516	False	2	0	0.703158469604758
GO:0033138	positive regulation of peptidyl-serine phosphorylation	1.0	False	0.406417199023601	False	2	0	0.7032085995118005
GO:0141161	regulation of cAMP/PKA signal transduction	1.0	False	0.406621243378192	False	2	0	0.703310621689096
GO:0007292	female gamete generation	1.0	False	0.407003656628238	False	2	0	0.703501828314119
GO:0032098	regulation of appetite	1.0	False	0.407003656628238	False	2	0	0.703501828314119
GO:0006991	response to sterol depletion	1.0	False	0.407397391531727	False	2	0	0.7036986957658635
GO:0007276	gamete generation	1.0	False	0.407397391531727	False	2	0	0.7036986957658635
GO:0090713	immunological memory process	1.0	False	0.407397391531727	False	2	0	0.7036986957658635
GO:0045833	negative regulation of lipid metabolic process	1.0	False	0.407939111499826	False	2	0	0.703969555749913
GO:1904350	regulation of protein catabolic process in the vacuole	1.0	False	0.407939111499826	False	2	0	0.703969555749913
GO:0006287	base-excision repair, gap-filling	1.0	False	0.408505555374297	False	2	0	0.7042527776871486
GO:0120039	plasma membrane bounded cell projection morphogenesis	1.0	False	0.408689985339018	False	2	0	0.704344992669509
GO:0030517	negative regulation of axon extension	1.0	False	0.408750284819389	False	2	0	0.7043751424096945
GO:0060078	regulation of postsynaptic membrane potential	1.0	False	0.408928041069049	False	2	0	0.7044640205345245
GO:0046546	development of primary male sexual characteristics	0.5950503485256633	False	0.814107510822009	False	2	0	0.7045789296738362
GO:0030336	negative regulation of cell migration	0.5552257760855304	False	0.854379725871479	False	2	0	0.7048027509785046
GO:0001654	eye development	1.0	False	0.409954640212596	False	2	0	0.704977320106298
GO:0050907	detection of chemical stimulus involved in sensory perception	1.0	False	0.409954640212596	False	2	0	0.704977320106298
GO:0042471	ear morphogenesis	1.0	False	0.410067875063575	False	2	0	0.7050339375317876
GO:0030148	sphingolipid biosynthetic process	1.0	False	0.410238062263672	False	2	0	0.705119031131836
GO:1902410	mitotic cytokinetic process	1.0	False	0.410321401993437	False	2	0	0.7051607009967185
GO:0007286	spermatid development	1.0	False	0.410985728289503	False	2	0	0.7054928641447515
GO:0002431	Fc receptor mediated stimulatory signaling pathway	1.0	False	0.411622973136886	False	2	0	0.7058114865684431
GO:0098693	regulation of synaptic vesicle cycle	1.0	False	0.412207304349445	False	2	0	0.7061036521747225
GO:0021987	cerebral cortex development	1.0	False	0.41244111400247	False	2	0	0.706220557001235
GO:0003148	outflow tract septum morphogenesis	1.0	False	0.41382102540983	False	2	0	0.706910512704915
