GO_ID	term	annotated	significant_genes	expected	fold_enrichment	pvalue_weight01	pvalue_classic	padj_classic_BH	significant	n_higher_in_TB	n_lower_in_TB	genes_higher_in_TB	genes_lower_in_TB
GO:0007076	mitotic chromosome condensation	19	0	0.33	0	1	1	1	FALSE	0	0		
GO:0007080	mitotic metaphase chromosome alignment	64	0	1.1	0	1	1	1	FALSE	0	0		
GO:0007084	mitotic nuclear membrane reassembly	10	0	0.17	0	1	1	1	FALSE	0	0		
GO:0007096	regulation of exit from mitosis	15	0	0.26	0	1	1	1	FALSE	0	0		
GO:0007100	mitotic centrosome separation	12	0	0.21	0	1	1	1	FALSE	0	0		
GO:0007129	homologous chromosome pairing at meiosis	17	0	0.29	0	1	1	1	FALSE	0	0		
GO:0007140	male meiotic nuclear division	22	0	0.38	0	1	1	1	FALSE	0	0		
GO:0007141	male meiosis I	11	0	0.19	0	1	1	1	FALSE	0	0		
GO:0007143	female meiotic nuclear division	18	0	0.31	0	1	1	1	FALSE	0	0		
GO:0007158	neuron cell-cell adhesion	11	0	0.19	0	1	1	1	FALSE	0	0		
GO:0007175	negative regulation of epidermal growth factor-activated receptor activity	10	0	0.17	0	1	1	1	FALSE	0	0		
GO:0007187	G protein-coupled receptor signaling pathway, coupled to cyclic nucleotide second messenger	23	0	0.4	0	1	1	1	FALSE	0	0		
GO:0007212	G protein-coupled dopamine receptor signaling pathway	17	0	0.29	0	1	1	1	FALSE	0	0		
GO:0007213	G protein-coupled acetylcholine receptor signaling pathway	15	0	0.26	0	1	1	1	FALSE	0	0		
GO:0007214	gamma-aminobutyric acid signaling pathway	12	0	0.21	0	1	1	1	FALSE	0	0		
GO:0007215	glutamate receptor signaling pathway	36	0	0.62	0	1	1	1	FALSE	0	0		
GO:0007218	neuropeptide signaling pathway	36	0	0.62	0	1	1	1	FALSE	0	0		
GO:0007250	activation of NF-kappaB-inducing kinase activity	13	0	0.22	0	1	1	1	FALSE	0	0		
GO:0007263	nitric oxide mediated signal transduction	13	0	0.22	0	1	1	1	FALSE	0	0		
GO:0007265	Ras protein signal transduction	97	0	1.67	0	1	1	1	FALSE	0	0		
GO:0007271	synaptic transmission, cholinergic	21	0	0.36	0	1	1	1	FALSE	0	0		
GO:0007274	neuromuscular synaptic transmission	13	0	0.22	0	1	1	1	FALSE	0	0		
GO:0007286	spermatid development	113	0	1.94	0	1	1	1	FALSE	0	0		
GO:0007288	sperm axoneme assembly	19	0	0.33	0	1	1	1	FALSE	0	0		
GO:0007289	spermatid nucleus differentiation	12	0	0.21	0	1	1	1	FALSE	0	0		
GO:0007339	binding of sperm to zona pellucida	12	0	0.21	0	1	1	1	FALSE	0	0		
GO:0007340	acrosome reaction	18	0	0.31	0	1	1	1	FALSE	0	0		
GO:0007350	blastoderm segmentation	12	0	0.21	0	1	1	1	FALSE	0	0		
GO:0007351	tripartite regional subdivision	10	0	0.17	0	1	1	1	FALSE	0	0		
GO:0007368	determination of left/right symmetry	54	0	0.93	0	1	1	1	FALSE	0	0		
GO:0007413	axonal fasciculation	13	0	0.22	0	1	1	1	FALSE	0	0		
GO:0007519	skeletal muscle tissue development	57	0	0.98	0	1	1	1	FALSE	0	0		
GO:0007528	neuromuscular junction development	36	0	0.62	0	1	1	1	FALSE	0	0		
GO:0007549	sex-chromosome dosage compensation	20	0	0.34	0	1	1	1	FALSE	0	0		
GO:0007585	respiratory gaseous exchange by respiratory system	24	0	0.41	0	1	1	1	FALSE	0	0		
GO:0007588	excretion	10	0	0.17	0	1	1	1	FALSE	0	0		
GO:0007589	body fluid secretion	36	0	0.62	0	1	1	1	FALSE	0	0		
GO:0007595	lactation	20	0	0.34	0	1	1	1	FALSE	0	0		
GO:0007602	phototransduction	22	0	0.38	0	1	1	1	FALSE	0	0		
GO:0007605	sensory perception of sound	79	0	1.36	0	1	1	1	FALSE	0	0		
GO:0007606	sensory perception of chemical stimulus	89	0	1.53	0	1	1	1	FALSE	0	0		
GO:0007608	sensory perception of smell	70	0	1.2	0	1	1	1	FALSE	0	0		
GO:0007612	learning	64	0	1.1	0	1	1	1	FALSE	0	0		
GO:0007617	mating behavior	13	0	0.22	0	1	1	1	FALSE	0	0		
GO:0007622	rhythmic behavior	28	0	0.48	0	1	1	1	FALSE	0	0		
GO:0007626	locomotory behavior	44	0	0.76	0	1	1	1	FALSE	0	0		
GO:0007631	feeding behavior	34	0	0.58	0	1	1	1	FALSE	0	0		
GO:0007632	visual behavior	18	0	0.31	0	1	1	1	FALSE	0	0		
GO:0008033	tRNA processing	139	0	2.39	0	1	1	1	FALSE	0	0		
GO:0008038	neuron recognition	26	0	0.45	0	1	1	1	FALSE	0	0		
GO:0008045	motor neuron axon guidance	11	0	0.19	0	1	1	1	FALSE	0	0		
GO:0008053	mitochondrial fusion	32	0	0.55	0	1	1	1	FALSE	0	0		
GO:0008063	Toll signaling pathway	12	0	0.21	0	1	1	1	FALSE	0	0		
GO:0008088	axo-dendritic transport	77	0	1.32	0	1	1	1	FALSE	0	0		
GO:0008089	anterograde axonal transport	40	0	0.69	0	1	1	1	FALSE	0	0		
GO:0008090	retrograde axonal transport	14	0	0.24	0	1	1	1	FALSE	0	0		
GO:0008156	negative regulation of DNA replication	25	0	0.43	0	1	1	1	FALSE	0	0		
GO:0008206	bile acid metabolic process	30	0	0.52	0	1	1	1	FALSE	0	0		
GO:0008210	estrogen metabolic process	17	0	0.29	0	1	1	1	FALSE	0	0		
GO:0008211	glucocorticoid metabolic process	14	0	0.24	0	1	1	1	FALSE	0	0		
GO:0008212	mineralocorticoid metabolic process	10	0	0.17	0	1	1	1	FALSE	0	0		
GO:0008213	protein alkylation	39	0	0.67	0	1	1	1	FALSE	0	0		
GO:0008298	intracellular mRNA localization	18	0	0.31	0	1	1	1	FALSE	0	0		
GO:0008306	associative learning	36	0	0.62	0	1	1	1	FALSE	0	0		
GO:0008344	adult locomotory behavior	12	0	0.21	0	1	1	1	FALSE	0	0		
GO:0008356	asymmetric cell division	12	0	0.21	0	1	1	1	FALSE	0	0		
GO:0008535	respiratory chain complex IV assembly	32	0	0.55	0	1	1	1	FALSE	0	0		
GO:0008542	visual learning	14	0	0.24	0	1	1	1	FALSE	0	0		
GO:0008543	fibroblast growth factor receptor signaling pathway	38	0	0.65	0	1	1	1	FALSE	0	0		
GO:0008584	male gonad development	51	0	0.88	0	1	1	1	FALSE	0	0		
GO:0008595	anterior/posterior axis specification, embryo	10	0	0.17	0	1	1	1	FALSE	0	0		
GO:0008611	ether lipid biosynthetic process	12	0	0.21	0	1	1	1	FALSE	0	0		
GO:0009048	dosage compensation by inactivation of X chromosome	19	0	0.33	0	1	1	1	FALSE	0	0		
GO:0009062	fatty acid catabolic process	93	0	1.6	0	1	1	1	FALSE	0	0		
GO:0009063	amino acid catabolic process	87	0	1.5	0	1	1	1	FALSE	0	0		
GO:0009067	aspartate family amino acid biosynthetic process	12	0	0.21	0	1	1	1	FALSE	0	0		
GO:0009072	aromatic amino acid metabolic process	30	0	0.52	0	1	1	1	FALSE	0	0		
GO:0009074	aromatic amino acid family catabolic process	17	0	0.29	0	1	1	1	FALSE	0	0		
GO:0009081	branched-chain amino acid metabolic process	24	0	0.41	0	1	1	1	FALSE	0	0		
GO:0009083	branched-chain amino acid catabolic process	22	0	0.38	0	1	1	1	FALSE	0	0		
GO:0009084	L-glutamine family amino acid biosynthetic process	16	0	0.28	0	1	1	1	FALSE	0	0		
GO:0009110	vitamin biosynthetic process	18	0	0.31	0	1	1	1	FALSE	0	0		
GO:0009113	purine nucleobase biosynthetic process	10	0	0.17	0	1	1	1	FALSE	0	0		
GO:0009119	ribonucleoside metabolic process	19	0	0.33	0	1	1	1	FALSE	0	0		
GO:0009120	deoxyribonucleoside metabolic process	10	0	0.17	0	1	1	1	FALSE	0	0		
GO:0009124	nucleoside monophosphate biosynthetic process	39	0	0.67	0	1	1	1	FALSE	0	0		
GO:0009126	purine nucleoside monophosphate metabolic process	41	0	0.71	0	1	1	1	FALSE	0	0		
GO:0009127	purine nucleoside monophosphate biosynthetic process	20	0	0.34	0	1	1	1	FALSE	0	0		
GO:0009128	purine nucleoside monophosphate catabolic process	10	0	0.17	0	1	1	1	FALSE	0	0		
GO:0009130	pyrimidine nucleoside monophosphate biosynthetic process	16	0	0.28	0	1	1	1	FALSE	0	0		
GO:0009133	nucleoside diphosphate biosynthetic process	13	0	0.22	0	1	1	1	FALSE	0	0		
GO:0009138	pyrimidine nucleoside diphosphate metabolic process	10	0	0.17	0	1	1	1	FALSE	0	0		
GO:0009143	nucleoside triphosphate catabolic process	11	0	0.19	0	1	1	1	FALSE	0	0		
GO:0009147	pyrimidine nucleoside triphosphate metabolic process	20	0	0.34	0	1	1	1	FALSE	0	0		
GO:0009148	pyrimidine nucleoside triphosphate biosynthetic process	15	0	0.26	0	1	1	1	FALSE	0	0		
GO:0009151	purine deoxyribonucleotide metabolic process	17	0	0.29	0	1	1	1	FALSE	0	0		
GO:0009155	purine deoxyribonucleotide catabolic process	11	0	0.19	0	1	1	1	FALSE	0	0		
GO:0009156	ribonucleoside monophosphate biosynthetic process	32	0	0.55	0	1	1	1	FALSE	0	0		
GO:0009158	ribonucleoside monophosphate catabolic process	13	0	0.22	0	1	1	1	FALSE	0	0		
GO:0009163	nucleoside biosynthetic process	19	0	0.33	0	1	1	1	FALSE	0	0		
GO:0009164	nucleoside catabolic process	12	0	0.21	0	1	1	1	FALSE	0	0		
GO:0009167	purine ribonucleoside monophosphate metabolic process	38	0	0.65	0	1	1	1	FALSE	0	0		
GO:0009168	purine ribonucleoside monophosphate biosynthetic process	18	0	0.31	0	1	1	1	FALSE	0	0		
GO:0009170	purine deoxyribonucleoside monophosphate metabolic process	12	0	0.21	0	1	1	1	FALSE	0	0		
GO:0009173	pyrimidine ribonucleoside monophosphate metabolic process	15	0	0.26	0	1	1	1	FALSE	0	0		
GO:0009174	pyrimidine ribonucleoside monophosphate biosynthetic process	11	0	0.19	0	1	1	1	FALSE	0	0		
GO:0009187	cyclic nucleotide metabolic process	29	0	0.5	0	1	1	1	FALSE	0	0		
GO:0009188	ribonucleoside diphosphate biosynthetic process	11	0	0.19	0	1	1	1	FALSE	0	0		
GO:0009190	cyclic nucleotide biosynthetic process	13	0	0.22	0	1	1	1	FALSE	0	0		
GO:0009208	pyrimidine ribonucleoside triphosphate metabolic process	15	0	0.26	0	1	1	1	FALSE	0	0		
GO:0009209	pyrimidine ribonucleoside triphosphate biosynthetic process	12	0	0.21	0	1	1	1	FALSE	0	0		
GO:0009214	cyclic nucleotide catabolic process	12	0	0.21	0	1	1	1	FALSE	0	0		
GO:0009218	pyrimidine ribonucleotide metabolic process	29	0	0.5	0	1	1	1	FALSE	0	0		
